labels,tweets
4,"Good morning Tweeters  It's a cold/rainy day here in CHI. Have an awesome day, be safe, and share a smile. It warms the heart. Tootles "
4,@valpogirl2005 Oh it's rain where you are? I feel sorry you should come to germany it is so sunny here... fantastic 
4,"@BecaBear @Mezhead I don't know!! Am praying for rain so something cozy, but comfortable and nice at the same time... if it exists "
4,@nyycarl07 Thank you! Appreciate your acknowledgement. 
4,"@aimmonardo If it's not happening on it's own (sounds like maybe!), I'll bet that they'll induce you! Stay strong. "
4,@yaseminx3 you're lucky.. i just hate waiting .. i wanna go shopping now 
4,In the sun  wating for a lesson to start.
4,@Maddie2001 heay maddie how are you please follow mee pleasee 
4,Waiting for my day to begin  http://myloc.me/57r
4,Sunshinyy day! Woot 
4,@tori_stokes  give us a chance  just a few minutes ;) hook me up on WAYN and will show you around 
4,Going 2 do somthing else other than Twitting-all-day-long. Probably will soon be back... 
4,Just got up... Chocolate cheesecake for breakfast i think 
4,So I'm tweeting and including my daily food intake.  Virtually food diary.  
4,Everyday ought to be a day of anew and progression..&quot;that's how I see it&quot;!!!! GoodMonday 
4,"@Sherry78 GOOD LUCK!   PB it, girl!"
4,Slowly waking. up...I'm so not a morning person 
4,Holding on to dear life for these last two hectic weeks of class and finals... Then it's freedom!!! I like freedom... 
4,@njvinnie Does this mean you're joining me in my 6AM killathons? 
4,"@LeftCoastGirl good morning to you, aim me when you're not busy working "
4,Lucky me... I got a request for legal services from a dubious Chinese company... does getting targeted by scammers show you've arrived? 
4,I'm ready to go home and cuddle.  It's so chilly outside (And in).  
4,@AMM31 you wanna crank that souljah boy  LOL do the stinky leg in stead LOL  http://bit.ly/lsJSg
4,"@Escape2TheStars well, have a nice day then  see you"
4,@heystephy SKINS! definately 
4,@Sugarwilla i am both...bitter sweet kinda thing...although it will be nice to get back to my normal lifestyle and my house 
4,"A Tweet Deck is a dashboard of power,A noun letting twitter less sour,As typing devours into poetic showers; Personally smile for hours! "
4,"will eat some cake, baked by mom  http://plurk.com/p/p64wa"
4,wishing i had've signed out of twitter. effing homo lauren. \xxxxxxxxxx ps my sister is theeee best  ever. baby.
4,@flirtbuttons Our house is comfortable and lived-in too  I don't think I'd like it if I lived in a place where every corner was 'designed'
4,"@jeffzilla T5 is the only thing Jetblue has over Virgin America. VX has better seats, on board food + entertainment, cuter stewardesses "
4,@nprmorningprod Nice twitter story 
4,these guys at parra tryed to get with me and kris  shame they were ugly haha
4,http://twitpic.com/3nhpr - Daxene got works to do ..!! paper works and other stuffs?? ahihi 
4,@MissPear I always thought a trampette was a female tramp.  It doesn't stop me putting one on a bungalow though! 
4,@StirlingGirl  Well spotted!  A fine two weeks spent in the glorious resort of &quot;Hamelldaeme&quot; - I can thoroughly recommend it 
4,"@NickHodge Would be an unfair comparison as I only have it in a Parallels VM. I'm pretty happy with IE8's CSS rendering, though! "
4,@jessgambacurta I'm guessing this means you haven't found any more cabins... Which is a little sad 
4,"@georgie_elr Empty wallet - check, going to be tired all week - check, had a great day - check, worth the pain - check! "
4,"@Oprah welcome to Twitterville, O! Hope you enjoy your stay here "
4,channel 216 FUSE TV 4PM half hour block of blink 182 music videos 
4,@SmallBizRob One more: Wakan Tanka means &quot;great spirit.&quot; So this is Tanka Bar or &quot;great bar.&quot; 
4,has a new supply of books   Second print looks great.
4,"Ashton Kutcher is pretty smart, huh? I wonder what I could give away to get a million people to follow my ramblings... "
4,I don't like this place - only the people  aarrrrr
4,is having a good day 
4,"@filcro Oh, right; makes sense, I guess. "
4,It would be so nice if you tweeps would be the lovely people I know you are and follow @keza34 - she's great to talk to. You'll love her! 
4,@golddiamonds hopefully we wouldnt scare them! hahaha i am sure their girls would be very afraid of our beauty..very threatened.ha 
4,@flycuteprincess Check out the techno era Ecigarette. Get paid to reduce your tobacco use  http://bit.ly/15g0H4 It is totally cool
4,early morning sucks ass now school and then a nap  yay!!
4,@TeganMichelle Do you get My Name Is Earl on TV here? Funniest show on TV 
4,"Catching up on business, hoping everyone had a great weekend~did here. Raining now but that's ok.....enjoying it.  "
4,Skoolin it now...bout to go home n sleep..gotta L waitin for me 
4,@BillHurlbut You're welcome 
4,"Everyone, go outside, take a deep breath, exhale...all is well and so are you!  Have a wonderfully enchanting day! Namast‹¨«! "
4,watching twilight for like the eighteenth time. never gets old 
4,"Really hoping that next day delivery is really next day delivery, otherwise we are screwed! Time will tell "
4,@cindyscott54 @hannityhater Morning you guys! Long time no see 
4,@becnthadec Me too 
4,"@SensualStories I'm very well thanks, no jet lag which is great. Off to Napoli and great gelato on Friday  How are you m'lady?"
4,@jwsibley good luck.. 
4,"@gettencreative oooo, i wish i could get up and walk with my son in the mornings  that sounds great!!"
4,Hoping this week goes quickly 
4,"@linnetwoods I lived in Africa for 3 years, &amp; would come back to Canada every summer to stock up on cereal, candy, hygiene products, etc "
4,Counting down the days left of high school.  11.5 to go.  not sure if  or 
4,"Nah, I'm blessed to see anotha day. Just talkin ish. "
4,@_the1_ tie‹¨«i t? 
4,@thebilly morning 
4,Lunch at my balcony watching the sea and the river 
4,@TheRazz huge crowds should be fun  
4,"@GreyGoose1913 You know, every time we discuss losing we just lose some more D: and oooooooooh! who you thinking about? -nudge nudge- "
4,"Happiness is hard to get by, so always SMILE! "
4,looking at brandon with chene'.  
4,@Guerrillas great show!! Keep up the good work. You'll have to do a series in Melbourne too 
4,Golf tourney today in baker. Wish me luck. 
4,@ChubbyGayMan @Jayme1988 @jiggleaud Group hug for all the number 1 sons. 
4,"Well thats me done! Thats a record I think for the shortest Tweet session! Off to get ready, catch you all on the flip side later  Bye xx"
4,@dougiemcfly hi  Just going to ask if you can write back to me because my two best friends are in love with you 
4,@pcusack Hah! Exactly how I felt about the whole thing Pat.. Just goes to show that It really wasn't &quot;one man&quot; vs. a media conglomerate! 
4,@KimSherrell Not sure.  I'm working hard right here!!  
4,@irwinfelddesign I will be up in NJ end of the month I hope the weather is nice. never seen a &quot;real&quot; spring! 
4,Good mornin. It's 420 n I'm gettin high!! On a plane.. LOL. Yall kno iont smoke 
4,going to a Lightroom class for the day.  hope you all are having a very happy monday!  
4,Ok re-calculated 68 days til i graduate  really cant wait. and 23 days til my 18th birthday!
4,@Wossy Congrats on thrashing young Carr. Are you going to sit in the garden with an iced lolly? 
4,"@MariahCarey are u still up MC or u sleep now? lol. i saw Bedtime Stories a few months ago. Yeah, it's a movie for eternally 12 like u. "
4,@cheekee_monkee I spotted your addiction  Featured here: http://ykyat.com/~37n6y
4,"@Caprica I too, like Kristen Bell "
4,"Ohhh me &amp; you, what a feeling  ? http://blip.fm/~4mq0x"
4,@BluePoles  Glad you liked it . I think I will open a Blue Poles Tempranillo in a day or two  to check on progress 
4,@thebleachworks how long have you had Mylo for? 
4,"yesterday is history, tomorrow's a mystery, but today is a gift and that's why it's called the present "
4,is happy wid da internet speed again... !!! its damn gud now... 
4,"Good morning, folks! How's everyone doing? "
4,@Bonnie311 at least you have just 3.5 hrs to go  big plans this afternoon?
4,@YarinHochman  Tell me how is it....
4,@atebits Dugg. 
4,Someone in UNITED STATES liked Colourshift http://www.smartestgames.com/gotd.php 
4,"Has realzied, how much bettrer I feel not worrying over him!.  Life seems to be getting a little bit better!, * -"
4,ty david bowie for making my morning 
4,@0oTLo0 wow very cool! your English is not bad actually.  
4,100 updates. Yeah ! 
4,"@MariahCarey Sweet dreams honey! Thx for beeing at twitter, it means lot to the lambs! Lamb4Life you know  Love ya"
4,@michael_duvall  Good morning. 
4,@iskedk I bet it's because you are @larsloekke 's new TwitDoctor 
4,@macnc40 you wear the same shade as me 
4,@urbangrind You need to have multiple accounts set up  The dropdown chooses who to Tweet from.
4,My God - Ryanair sometimes do have a heart! Changed a name just now for ‹¨«10 instead of the ‹¨«300 they usually charge 
4,"@BrentO hey, as long as Oracle don't screw up Sun's hardware, I'm not hugely fussed "
4,@AeronMcKie thanks so much Aeron!! Glad you enjoyed my #50miles race recap!! 
4,cool spa we're doing...named after me...trying to get out to oregon  www.theallison.com
4,"Oracle buys Sun Microsystems for $7.4 billion. In your face, IBM! "
4,@shahidkamal Check out the techno era Ecigarette. Get paid to reduce your tobacco use  http://bit.ly/15g0H4 only $4 a pack too
4,@FelicityMoore I mass &quot;marked as read&quot;. Then quickly scanned the April ones just in case I hadn't read something important 
4,trying to figure out this whole Twitter thing 
4,@RickyRomance &lt;) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) () ~ ~ ~ Take a puffy puff of my twitter blunt and keep it in roation 
4,"@BillBeavers Whoa - that's practically hot! Not quite that warm here, just sunny &amp; NO RAIN! I'll take it. Good morning Bill! "
4,@RubyRose1 congratz Ruby. 
4,"@Texiwill Yeah, I know but still. I'm no fan of Sun but even less so of Oracle. "
4,"@monalisa91 ;) it's nice to follow speak english, also if we're both italian  where are  you from? I type from Bologna"
4,@traceyvan just showed me this. http://tinyurl.com/crju6v 
4,@Yael_80 Oh... Thanks dear but don't trouble yourself... 
4,It's gonna be a good week 
4,Welcome Clare!  xx
4,"Just booked tickets to go to Brisbane this weekend, to see a kiwi friend who is heading O/S. I am very excited. Please share my joy "
4,@drewb I'm trying to drop caffeine intake not increase it  finally they've got rid of that terrible T-Mobile pay-per-session deal
4,"@hfwardhouse Heehee. Course, I'll just cruise over in Andy's new yacht (see Andy launch thread  ) :p"
4,@pk2004  I think @TweetDeck is better being just as simple as it is; making it flashy will detract from it's purpose 
4,Finally home from school 
4,#JOMSOCIAL Suggest very very near release  
4,@fleetfootmike will be in touch soon too 
4,"@graceburton You're most welcome to nin MY tendo (oops, was in 'dating site' mode again!) "
4,"@jonolim Sorry, I was not allowed to publish yet,  it was only for internal testing. A bit eager there. Will resend when ok. Stay tuned "
4,@emilymay_ hahahah  i cant wait. whos going tho?
4,@RubyRose1 CONGRASHOOOOLAYSHONSSS 
4,"has it really been 10 years since columbine? thank goodness my aunt &amp; friends weren't in that school that day... happy birthday, annie "
4,OMG! new to twitter need more followers please follow me 
4,"@SnarkyPlatypus In that case, a good night to you.    Look forward to more of your tweets in the morning."
4,@nathanwhalan: who wouldn't wanna reply to me? 
4,"It's good to back to work.  Now I can get a little rest   I don't know how I managed to find a White Sox bar in Dubuque, but I did... lol"
4,"Believing the weather forcasts &amp; going jacketless today, hope this belief doesn't bite me in the butt later "
4,@j0eweii it's okay joey..  i can do this! HAHAHA) me too..will you get it tomorrow? 'cause I will..HAHAHAHA)
4,4.20  yet I'm sitting in schoool for 6hours of my day
4,"@roseg even if they did, they'd tweet about it "
4,"@ossreleasefeed yeah, agreed. it's nice that it's all in one window. looks sweet "
4,@trakatiksmusic &lt;) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) () ~ ~ ~ Take a puffy puff of my twitter blunt and keep it in roation 
4,@TickleMeJoey I liked that computer    CoMe To AiM    Exactly NICK COME TO IM
4,@_niki_stardust_  well then ur a good bored person 
4,@jtalia Monday was named for the moon (noonday). The moon is ever changing so it seems you're right not to trust it! 
4,"@pcalcado Thanks, Phil "
4,Quiet in the office today. Too quiet. My daisies are still lovely and the trees on the hill are getting greener every day. Groovy 
4,@cArtPhotography thanks so much!!! Have a great day!!! 
4,sunny lunch listening! The Shins - Wincing The Night Away......ahhhh the sound of summer 
4,should I (finally) become an IM member before or after my birthday? (aka this week or next week?) best present I could give myself 
4,Purchasing @tweetie for OS X today! 
4,"@merrymorgantown it's a bit long, but good  i recommend it, lol. aww, well have a nice day  what do you do in london? uni?*is nosey lol*"
4,@la_lynn THX!! btw: guess i'm not the only person who's indecisive 
4,"@playfool Only because im not a big fan of PC's - would go with one of the new Mac Pros, if i was you "
4,@molliebryan He loves to play with dishes from all over.Often does a theme of courses native to whatever country of interest that evening 
4,Forced to be @ work early as the Boston Marathon runners caused my street to close - so thoughtless of them. 
4,@DataVizInc Now I wonder why you would say that 
4,"Oh, &amp; Good Morning  In &amp; out today. So, later!"
4,@anneecon all my kids have pink eye too 
4,@Jellybabycakes we r missing the eye brows lol...pete dm'd earlier sorry forgot to ask bout repeat...I'll check sky the now 
4,back on Twitter 
4,@invoicera try technorati tags.. 
4,taking matters into my own hands 
4,@SnarphBlat  that can't be good. 
4,Time to send out more resumes - hopefully my new networking cards will arrive today 
4,@temposhark slightly more luxurious than my burnt spaghetti!  x
4,@Breezy4Sheezy Yeah we love ya 
4,@DJWOOGIE &lt;) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) () ~ ~ ~ Take a puffy puff of my twitter blunt and keep it in roation 
4,"@TraciKnoppe cool, thanks! Knew I could count on you "
4,"10:03 off the new Doves album - this song coming to you in a football/Top Gear/Hollyoaks musical montage soon, you heard it here first! "
4,@htlnick im gonna miss coming out tongiht my dear  wishi could have seen you guys after the show sat night. ill see you next time around&lt;3
4,@yasminzar you should be a contestant. you're beautiful AND intelligent  and i am a giant lame-oooooo
4,Yay ! Spanish class 
4,@THEDIAMONDCOACH packing started last week.  the real packing starts this afternoon!
4,loving my Japanese lady who has found me more seeps 
4,@adnankhan yep just went to the show and it was super super awesome 
4,chilling until i have to get ready for work.  Today looks a lot better today then yesterday 
4,"@pressdarling Thank you! I am a proud, proud new parent "
4,"@cindyscott54 Beautiful grandbaby! Congrats!!! Love the name, too...it's my husband's name. "
4,@LivitLuvit I have my first ever TMI post ready to go for Thursday! 
4,@trent_reznor Well yes that it may be 
4,Happy 420 with a girlie twist  http://www.celebstoner.com
4,@Wumbologist huh uhu...i see dead people xD abhalte kann ich dich ned 
4,@Alana_Lama hehe that made me giggle. I'm sure they will adore you. I have the mind of a child and I do 
4,Happy 420!!....err i mean earth week. 
4,@davefmv it was okay. emery and the academy is were just scrummy. I have no comment on the rest 
4,http://twitpic.com/3ni1a - My hamster and rabbit playing out together in the sun 
4,oN da TurNpiKe...da buS dRiv3r sp33diN..i cAn diG iT..thIs bUs riDe aiNt s0 baD afTa alL &amp; i g0t da Wh0le sEat 2 mYseLf..d3f. a pLuS 
4,Life is short. Travel often. Eat much cake. Hug lots. 
4,just back from a cuppa at the drum shop - long way to go for a cup of tea in a plastic cup - but so worth it 
4,"@NikolaEllias Hey, I'm changing my presentation to school right now  And what about you?"
4,"@fancypiece lol, I was hoping my underachievement would be an achievement in itself "
4,@Munstercrazy No it's not 
4,@Nurul54 Owh really? @_@ mine is 019 3012 074 .. get@ruhanirabin.com 
4,@ksantini  Just loving the emotion and personality coming at me from your portraits  http://www.paintingadogaday.blogspot.com/
4,"now we're on my hotel again, listening to music and stuff like that  loveit!"
4,"(TTrue story) &amp; we're back -- to type this before an advisory group meeting. G'day &amp; flock near, Feather! Takin' a li'l leg back after... "
4,bsnl is alive again after 2 days!!... 
4,Gettin ready to go to work. Lets have a good day!!!! 
4,@ABZQuine looks great! Nice framing 
4,@JesTerro it's worth it for the 72 hours of sets I'm about to have  #asot400
4,"@lilmomthatcould Thanks, it broke last night     Was so thrilled to see a sweaty toddler in bed next to me."
4,@Circustrainer Happy Monday! 
4,with nikki  she's nice
4,"@googoodolls yes, life is really good! and you've made mine so much better, so thank you so much for that! "
4,The sun ran away today but hopefully it will be back tomorrow for my bday.  
4,"@karlkrumm Indeed. In an obvious assist in humility, 20 followers dropped me...so now I can look forward to 3000 again. "
4,@MouseholeCat thank you sweetheart  Hope you have a lovely week too! 
4,@DateMeCT Thank you  Good luck on your date today
4,@tonyrobbins First tweet exactly 140 characters...I smell a rat 
4,@ChesterBanana Check out the techno era Ecigarette. Get paid to reduce your tobacco use  http://bit.ly/15g0H4 smoke anywhere too.
4,"@JohannaFischlin sounds fun, can you send me the link? "
4,"oh yeah, before i forgot! guys help! what should i wear to trisha's debut???? what's my dream???? suggestions. "
4,"Really enjoying my latte this morning  Shortly after my last sip, dd and I will be elbow deep in finger paint "
4,"@bathinginluxury Hey Hiromi  I'm in Perth, Australia right now. Going to school.  How have you been? "
4,@lazyass_ SEXXXAAAYYYYY white tshirt and all?  girls AND boys?  
4,@sophiiieeee  thanks 
4,Good morning...The sun is shining the tank is clean &amp; 2days da day we get... I watched  Finding  Nemo last nite    &gt;&gt;Won-For-Tree-Seben&lt;&lt;
4,what a great weekend. 
4,"Allergies going nuts! Oh well, I'm in a new office in Dupont "
4,Great morning everyone in Twitterland. 
4,"@FreshPlastic The only other answer is, you had the dog sitting on the Wii with you when you weighed in. Do you have a dog? "
4,@Jordan_M you're welcome 
4,Just bought myself a tanning bed how cool is that (HOT) lol  XX
4,"is burping orange juice burps and has orange juice heart burn, but hasn't had any orange juice in over a week. Concerned. "
4,Goodmorning. Have busy day  kids off to school and I get to spend my day cleaning. :-/
4,"@motivationmama It was great! Next time I'm there we have to connect. I finished the info for you, will send it over today. "
4,@eilla Great minds think alike  Coffee (and cigarette if you smoke) will give u a great boost ;)
4,Switching to vegetative state now. Good night 
4,"Oh, it is a lovely day today "
4,@TankaBar_Linda Mmmm coffee  that's the way to start the morning!
4,@KathyBuckworth I so knew your answer!  Did they give you a buncha freebies to share around with you favorite gal pals??  
4,Just got home from Shang &amp; Mega with NinLau+Harley ) CLAWDADDY and CRANK FTW! 
4,is zo up to date 
4,@Oprah will do 
4,@IBtres downloading the mixtape now! 
4,"@MsSnowBunny Touche, my friend...Touche.  She is making MAAAAD dollars tho. *turns the &quot;hating&quot; button off* LOL!"
4,has had an amazing idea for girlie holiday next year n can't wait to tell girlies..... 
4,@HenrikeFHirsch next time you have health claims i suggest you go to manila. excellent service for the same health plan plus hotel room 
4,@toryk  Ten days till D.C. and wedding celebration begins...I. Cannot. Wait.  
4,@journalistic 75 a year? can you DM me info? thanks! 
4,@MaineFlyBoi Hi Ben - great post 
4,"Happy Monday world.  Lots of reading this morning, starting with www.copyblogger.com."
4,@dxstr37070144 @zyrajanegriff Thanks for the follow! 
4,@rhymeswithwhen I didn't know you had another blog outside your stitch one?  Love the layout of this one. 
4,Cafe hula today. I want soup and an ice cold coke  http://bit.ly/fLiz9  http://twitpic.com/3ni1z
4,loves the raiin   what a nice weekend that was .
4,@guioconnor Different topping every time though. 
4,"@rachelphan boys under 20 like girls same age, men from 20-50 like girls younger than them, and &gt;50 see no difference in women "
4,"I cook myself Egg omelete with cheese, mushrooms, peppers, onions...it's soooo good! Thx‹¨«s to @BrownLovelyLady ! "
4,@ninahayden I remember that award from when I was in elementary at Bear Creek. It's so nice that our schools recognize  ALL hard work! 
4,@imPLastic @GothamDiva @NEKLORMAS ---- HAPPY 420 !!!! Have funnnn &amp; get loww 
4,@jamiesjewels thank you so much! 
4,@Mendrax Welcome to Twitter Jon Little! 
4,@AndrewBarber Prodigy are great  I'm putting that one on now...
4,"@mcflyharry... heard you went over to campers at wolverhampton.. come over to me at portsmouth, im camping  &amp;&amp; come back to my house again"
4,i feel like i need to pinch myself!! 
4,My daddy said going to school today is just a waste of time.. cos its just a 1hr 20 mins lesson! haha! 
4,"@ohvamom It rained, even thunderstormed some, all day here yesterday. Yucky weather. BUT today is lovely - sending it your way! "
4,"WEIRD movie, but cute song  ? http://blip.fm/~4mq8v"
4,@RobPattinson_ hi.i saw twilight a couple weeks ago. i love it.can't wait until new moon is out. hope your okay  x
4,@SweMeatballs78 Yeppers - eyebrows one   Freaky
4,@WIBNetworking sounds like a beautiful morning! 
4,Just came back from funweekend! It was great! 
4,"Thinking that I could have gone to 235 on my Deadlift today  Another awesome workout at Joust! Hating the rain, no run tonight."
4,@LandersIE Fantastic! Will keep you informed  First two courses on here look pretty good: http://tr.im/jdV7
4,Had a brilliant planning day for Thirty Day Challenge 2009. Was a real treat to be in the room with some very talented people. 
4,@johnthurm  thanks.
4,@wildpeeta that is so great... !  
4,Sleep tight. Pleasant dreams 
4,@AnnaCookieFreak AH! Now it's break.  I'll watch it now.
4,"Add your voice to @jalopnik http://cli.gs/SHgUSy -- as expected, the design already has people fighting "
4,@KentonLI thanks for your support. I did make my decision and I am going to do it in late May!!!!! 
4,@JJ9828 good morning!  Hope you have a good day!  
4,"REALY BORED!! Nothing 2 do now Trainig is finished, might go and chill in the SUN!!! Yes thats right SUN IN ENGLAND!!  lol"
4,"@colinparkerson they've been around since the fourth to fifth millennium BC, but I dunno if they were popular in ireland around that time "
4,Ready for bed 10:13pm 
4,"Monday mornings!! Suppose to be a wonderful week weater wise, in the 80's! YIPPIE!! "
4,thinking to let the right one in 
4,@emilypayne Send a couple of those pancakes my way. They look yummy 
4,@tommcfly Take a photo of Danny pls 
4,"met up with the lovely Paul Barry and Brian Rawlings, and now planning out my new website, myspace and facebook stuff. "
4,@tommcfly &gt;.&lt; good luck on the show  sure u will be greaaat
4,@candacetodd good morning Candace! thanks for the twitter welcome - it's fun to be here. Have a great day!! 
4,@yep1guy damn u james  yea i might but i just gotta have summit to eat
4,sicsicsic heya mate ...  jesus killings? no surprise with a faith that genuflects at a dead guy torchered on a x
4,"@hannarnia I shall not deny my geekyness, I shall not betray my kind "
4,"If you're in Klang Valley, Check this out- http://bit.ly/BXxtO  if u're going for the event, find out who's the singer and say hi 4 me k "
4,http://twitpic.com/3ni87 - Duck3e and Gabe --- jealous! but i took the pic 
4,@trent_reznor Well then consider me the largest sissy of them all 
4,@_Sk8terGirl_ http://tinyurl.com/dj5jw5 It will be out soon 
4,@davidlink @manung Thanks guys! 
4,sunbathing on the funlop roof... 
4,@FreestylaJen ayo you can download a new track for free on @steveappletons page 
4,It felt so good to sleep in my own bed last night!    Slept like a baby.
4,"Sitting in my hotel room, doing the open top bus tour tomorrow "
4,is having dinner at cafe cartel marina to celebrate raymond's birthday 
4,ahah i just got a message from van ville 
4,Monday morning... WAAYYYY too early to be up and working... especially when I worked the weekend.. 2 days left then off for 1.. 
4,"my sis just called me, I've been accepted at Portsmouth University for the winter semester "
4,@7breaths_ Very interesting.  I bet this was years after he came up with his theory of relativity. 
4,"@CEO_INGDIRECT   OK, I won't label you. We all &quot;hopefully&quot; develop some compensation tools. "
4,"says This weather is so weird. So much rain in the middle of April. Oh well, at least malamig.  http://plurk.com/p/p68j5"
4,@newzfotog407 Morning my friend! Hope you have a great week! Smooches!! 
4,"just relaxing, listening to mcfly and thinking of the concert from last saturday "
4,@anderson_rob sounds about as good as my night yesterday! Keep smiling? 
4,"Mergers tend towards reduction in total value, er discuss? Sun Microsystems "
4,@bspaskievitch Way to go!!!  That is a tough program. I like the yoga.
4,Good luck to my sister's first day of CE tomorrow 
4,@tommcfly Have fun. =]  
4,@RecoveryDate Dam... forgot about him.  Now THOSE were the good old days.. liquor and cigarettes sold on TV 
4,@bellarocksmusic it was pretty deep 
4,It's time to twitter off to bed now...Good night my Twittering friends 
4,"Another nice, hot and lazy day in the sun!  http://mypict.me/58o"
4,FYI I'm running around @impromptustudio today. So yes I will be talking back and forth with myself from the @impromptustudio account. 
4,@hassanvoyeau I also very much admire your approach to tech .. reeks of excellent customer service  
4,good morning! crazy week ahead... trying not to slap anyone at 8:44a.m. staying motivated and positive! 
4,Legs super sore. Hope the kids aren't too hard on me today.  Festival Prep continues...
4,"*yawn* just woke up for the day, already can't wait until naptime "
4,"@Nataloran Hi again at my pit stop , just wanted to say hi again "
4,@8of12 Funny here I am tweeting about weather &amp; Andrea at International just sent me an email w/Chicago weather update.  Friends #scip09
4,@paulpuddifoot grass needs cutting.lol  how are you on this fine day?
4,"After years of attempts, Oracle has finally figured out how to put his hands on MySQL: http://bit.ly/5rtW6 "
4,Munching in the park 
4,"@just_finish @solorunner - yeah, better get that healed fast!  w ur average marathons per year, you've six  more to run this month!!  "
4,@ma_shinka YOU FUCKING BETTER 
4,"@tommcfly Danny has reason: we've got one life, eating is life "
4,"@mvp099 Yes, but you are twittering while sitting in rain soaked traffic. "
4,@mixdev  CouchDB its a document oriented isnt it? should work on it before i comment   HBase ? Have u ever worked on any of this bfore?
4,@jhgagle yeah true.  I think the only ones who nailed a Brit accent were Renee Zelleweger and Gwyneth Paltrow 
4,@bigmadkev I really like @TweetDeck but it's the first one i've used so I need to try some others out too 
4,"@staceysworldd Don't worry, thinks will get better in time  (thats what my dad tells me all the time) "
4,@Inkognegro Hiiiiiiiiiiiiiiidey ho!  Gee you sure smell a lot like flowers. 
4,"@kitlane your big orange ears, little pink eyes and nose look gorgeous to me! "
4,Setting up this twitter business &amp; trying to find out just how narcissistic I really am! 
4,@Gailporter never judge a book by its cover 
4,"@Muzzzza I forgot I had a colour choice! Damn! Luckily, if given one I would've chosen the one I have now, which is black. So that's okay "
4,"@trevslovelyface Yeah, I'll probably end up sequinning! Have some tea and some fresh air and you'll be fine!  xx"
4,@ankeshk LMAO thats really good one and deserves the vote 
4,"@kkozmic NH is a terrible solution for the  reporting side of CQS  DAAB was better at v2 than it is now, but we will write it anyway"
4,final leg of the #ukflood repairs; builders have taken the porch out &amp; are making the new one. 
4,"Had a great day out in the Sun, seen my mum and a friend  lets hope its the same tomorrow "
4,@ddlovato Hi Demi! I'm your fan from Taiwan!! I really love your show and music!! Hope you can reply! (it would totally make my day) 
4,@MrClubGreed Thank you  Definetely good one.
4,"@thebikeshow  If you don't like them because the participants are a PITA,just say so! "
4,@cilie80 Yay for Compeed! 
4,This has been a productive day. Hope it stays that way 
4,@dravine Welcome back!  I need to schedule a time to drop by to see your addition. 
4,"@Maykats While you're at work having lunch, I just got to work with my bagel breakfast. Wanna trade? "
4,"@PhilStratton Self-promo indeed   Our current provider has been incredibly reliable, tho I don't have uptime stats. 3yr w/o major issues"
4,"@MissKeriBaby ahaha miss kERI YOUR HILARIOUS  GOOD MORNING FROM SCARSDALE, NY"
4,"@natalidelconte The DelConte team?  - After watching LOADED as long as I have, I should have known you read your own email."
4,@TokyoDriftMovie Oh what I wanted to ask?Have you seen Fast&amp;Furious 4? I thought it was a good movie. 
4,@chkachkachka thats what you are. 
4,"I am exhausted, but it was worth it! I got to see her beautiful smile over and over again. "
4,@Antoniablue  Got the shorts and flip flops on.. Bring it on. 
4,lea told me that she`ll be taking brian to prom. 
4,awakened to birthday morning. I love sentimental cards w/ handwritten messages . . . handsome hubby added a Spa certificate--frosting!  
4,just added my twitter account to my profile on mysmelly  It workssss!
4,"Tweetie looks like a nice app, but I want Nambu back. Hopefully it won't be a beta for long. Good morning, everyone! Have a nice day "
4,Happy 420!! Moving in today 
4,@JoshFulfer I believe there is no such decision 
4,ok I need some energy .... time for my wheaties  back in a bit
4,@morgwn LOL'd  rather hard at http://vimeo.com/4178692  - nice work  
4,At work - a bit wet ... Thanking all architects who design buildings with overhangs 
4,@TeeMonster I need to have mornings like that 
4,Todays the big day; BRAACES will be put on at 8:30am. I'll tweet before myy oppointment  Wish me luck! Now I gotta go back to sleep.. ;)
4,Goodnight tweet world. goals for tomorrow: be less of a consumer and to be more happy with who and what I have now 
4,"@FionaGraham Hey, have you done the filming yet? Glad to hear hair is behaving "
4,@COASTbrewing wow had that aged blackbeerd you brought to beer wars with our leg of lamb last night for our orthodox easter amazing! 
4,Cooper finally got to the baby birds this morning.  At least they were able to fly  http://apps.facebook.com/dogbook/profile/view/5769322
4,@MarshaHudnall  Wonder bread will need to shed 35 ingredients!
4,@ddlovato have fun here! U know we love u  next time come to barcelona =]
4,only 3 days to go this week...wow 
4,"@staceysworldd sucks yeah , i want more holidays "
4,@AmberCadabra I know WHO you mean   And WHO is the one with the dirty mind?  I still play that Justin Timberlake song you posted 
4,i need to un-follow some people (not you! i talking about celebritys) becuase my ipod is dead evrmorning cus i talk to yvonne till 3 a|AM 
4,I am also at 64 followers! http://twitpic.com/3nif4 Thanks everyone 
4,@exterminis don't you mean HOORAY!!! It's Monday ?? 
4,@james1981 fun game to play early in the morning....shakes my brain up! 
4,Flutter... the next Twitter... http://tinyurl.com/abogcw - 
4,@benrichmusic  sounds like a plan to me! hehe. thanks for your excitement and support!!!
4,@0chris Numa dock station penso eu  see it : http://is.gd/4r5U
4,new tweet for moni: countdown: 18 days  
4,it's Monday...doing the school thing all day and then my 2nd ever trapeze class 
